,code,time_key,close,diff,macd_bar,ma5,ma10,em_bar
0,SH.600125,2019-08-05 09:45:00,6.19,0.0,0.0,6.19,6.19,0.0
1,SH.600125,2019-08-05 10:00:00,6.21,0.0015954415954428924,0.002552706552708628,6.2,6.2,0.0
2,SH.600125,2019-08-05 10:15:00,6.24,0.005220412171981437,0.007842118164628573,6.213333333333334,6.213333333333334,0.0
3,SH.600125,2019-08-05 10:30:00,6.23,0.007203276160185013,0.00944627691282858,6.2175,6.2175,0.0
4,SH.600125,2019-08-05 10:45:00,6.22,0.007876992661938864,0.008634967933069027,6.225,6.218,0.01
5,SH.600125,2019-08-05 11:00:00,6.23,0.009112787725571003,0.008885246448266644,6.23,6.22,0.01
6,SH.600125,2019-08-05 11:15:00,6.2,0.007583991405332391,0.004662123046231535,6.22,6.217142857142858,0.0
7,SH.600125,2019-08-05 11:30:00,6.19,0.0055020684603555026,0.00039862172502220725,6.21,6.21375,-0.0
8,SH.600125,2019-08-05 13:15:00,6.18,0.0030105098173072165,-0.0036675964488594916,6.2,6.21,-0.01
9,SH.600125,2019-08-05 13:30:00,6.19,0.001821846950903705,-0.004835937745333212,6.19,6.21,-0.02
10,SH.600125,2019-08-05 13:45:00,6.2,0.0016675173894666884,-0.004115677494565796,6.19,6.20888888888889,-0.02
11,SH.600125,2019-08-05 14:00:00,6.18,-6.78407272074466e-05,-0.006069114982331253,6.1875,6.202222222222222,-0.01
12,SH.600125,2019-08-05 14:15:00,6.18,-0.0014266786735808168,-0.007029432700062395,6.1875,6.196666666666667,-0.01
13,SH.600125,2019-08-05 14:30:00,6.17,-0.003272757649530611,-0.008577272521569586,6.182499999999999,6.191111111111111,-0.01
14,SH.600125,2019-08-05 14:45:00,6.16,-0.005479540235820757,-0.010392670155319902,6.1725,6.183333333333333,-0.01
15,SH.600125,2019-08-05 15:00:00,6.17,-0.0063483352508812985,-0.009704208148352789,6.17,6.180000000000001,-0.01
16,SH.600125,2019-08-06 09:45:00,6.07,-0.014933877382329541,-0.02150023392899942,6.1425,6.166666666666667,-0.02
17,SH.600125,2019-08-06 10:00:00,6.06,-0.02228797589121534,-0.028966744757416812,6.114999999999999,6.153333333333333,-0.04
18,SH.600125,2019-08-06 10:15:00,6.0,-0.03258206474129821,-0.039643937966066044,6.075,6.132222222222222,-0.06
19,SH.600125,2019-08-06 10:30:00,5.88,-0.04984857805983811,-0.05934157168251668,6.0024999999999995,6.096666666666667,-0.09
20,SH.600125,2019-08-06 10:45:00,5.91,-0.060415235753167984,-0.06437990965534114,5.9624999999999995,6.066666666666666,-0.1
21,SH.600125,2019-08-06 11:00:00,5.88,-0.07039862584619705,-0.06747735187311941,5.9174999999999995,6.033333333333334,-0.12
22,SH.600125,2019-08-06 11:15:00,5.9,-0.07582266508322988,-0.06266034427774805,5.8925,6.003333333333333,-0.11
23,SH.600125,2019-08-06 11:30:00,5.91,-0.07841047172098037,-0.054268766042599226,5.8999999999999995,5.975555555555555,-0.08
24,SH.600125,2019-08-06 13:15:00,5.97,-0.07475806413835429,-0.037571160701877646,5.915,5.953333333333333,-0.04
25,SH.600125,2019-08-06 13:30:00,5.97,-0.07104454749511913,-0.024115301932325875,5.9375,5.942222222222222,-0.0
26,SH.600125,2019-08-06 13:45:00,5.97,-0.06732547266073041,-0.013341721810838744,5.954999999999999,5.932222222222222,0.02
27,SH.600125,2019-08-06 14:00:00,5.97,-0.06364442573736895,-0.004783702371292664,5.97,5.928888888888888,0.04
28,SH.600125,2019-08-06 14:15:00,5.95,-0.06163056360952268,-0.0006047824924801104,5.965,5.936666666666667,0.03
29,SH.600125,2019-08-06 14:30:00,5.94,-0.060148129593581956,0.0018880684315210755,5.9575000000000005,5.9399999999999995,0.02
30,SH.600125,2019-08-06 14:45:00,5.91,-0.06069439206435412,0.0006364347919813884,5.9425,5.9433333333333325,-0.0
31,SH.600125,2019-08-06 15:00:00,5.92,-0.059632980700267346,0.0022074060161239445,5.93,5.945555555555556,-0.02
32,SH.600125,2019-08-07 09:45:00,5.93,-0.05732409167483965,0.005460147253583486,5.925000000000001,5.947777777777777,-0.02
33,SH.600125,2019-08-07 10:00:00,5.94,-0.0540641462369722,0.009584030503454716,5.925,5.944444444444445,-0.02
34,SH.600125,2019-08-07 10:15:00,5.93,-0.051691663102039875,0.011463197418655494,5.93,5.94,-0.01
35,SH.600125,2019-08-07 10:30:00,5.92,-0.05004152203504475,0.011810783642116587,5.93,5.934444444444445,-0.0
36,SH.600125,2019-08-07 10:45:00,5.92,-0.04817840271435081,0.01242961782680356,5.9275,5.928888888888888,-0.0
37,SH.600125,2019-08-07 11:00:00,5.9,-0.04776509381392913,0.010604988502117552,5.9175,5.923333333333334,-0.01
38,SH.600125,2019-08-07 11:15:00,5.91,-0.046099223948196766,0.01114938258686582,5.9125000000000005,5.92,-0.01
39,SH.600125,2019-08-07 11:30:00,5.92,-0.04347098717079234,0.013124684913339735,5.9125,5.921111111111111,-0.01
40,SH.600125,2019-08-07 13:15:00,5.9,-0.04251187303270321,0.012034330551614403,5.907500000000001,5.918888888888889,-0.01
41,SH.600125,2019-08-07 13:30:00,5.92,-0.039680522946931696,0.014157624578525943,5.9125,5.917777777777778,-0.01
42,SH.600125,2019-08-07 13:45:00,5.92,-0.037010029028485825,0.015598889932334145,5.915000000000001,5.915555555555556,-0.0
43,SH.600125,2019-08-07 14:00:00,5.92,-0.0344959950008894,0.016501566390021594,5.915000000000001,5.914444444444445,0.0
44,SH.600125,2019-08-07 14:15:00,5.91,-0.03293091426700645,0.015705382286230002,5.9174999999999995,5.913333333333333,0.0
45,SH.600125,2019-08-07 14:30:00,5.92,-0.030531709540835728,0.016403033390857163,5.9175,5.913333333333334,0.0
46,SH.600125,2019-08-07 14:45:00,5.91,-0.029101771826136158,0.015410327056205042,5.915,5.914444444444445,0.0
47,SH.600125,2019-08-07 15:00:00,5.9,-0.02844752692913577,0.013375053480164656,5.91,5.913333333333333,-0.0
48,SH.600125,2019-08-08 09:45:00,5.94,-0.024419870363916907,0.01714429328848191,5.9175,5.915555555555555,0.0
49,SH.600125,2019-08-08 10:00:00,5.95,-0.0201882890622338,0.0204859647134785,5.925,5.921111111111112,0.0
50,SH.600125,2019-08-08 10:15:00,5.92,-0.01903604400749881,0.01823236385835878,5.9275,5.921111111111112,0.01
51,SH.600125,2019-08-08 10:30:00,5.92,-0.017916352936039992,0.016377396801021127,5.932500000000001,5.921111111111112,0.01
52,SH.600125,2019-08-08 10:45:00,5.91,-0.017632647932065204,0.013555845447176564,5.925,5.92,0.0
53,SH.600125,2019-08-08 11:00:00,5.91,-0.017209430075022958,0.011521824929008842,5.915,5.92,-0.0
54,SH.600125,2019-08-08 11:15:00,5.93,-0.015086288676200432,0.012614486181323117,5.9175,5.921111111111111,-0.0
55,SH.600125,2019-08-08 11:30:00,5.93,-0.013250935287651977,0.013028154366736024,5.92,5.923333333333334,-0.0
56,SH.600125,2019-08-08 13:15:00,5.93,-0.011661972544058763,0.012964863883137959,5.925,5.926666666666666,-0.0
57,SH.600125,2019-08-08 13:30:00,5.92,-0.011081879539315054,0.0113000399141003,5.9275,5.924444444444445,0.0
58,SH.600125,2019-08-08 13:45:00,5.92,-0.010501101492415899,0.00996927680631889,5.925000000000001,5.921111111111112,0.0
