,code,time_key,close,diff,macd_bar,ma5,ma10,em_bar
15,SH.600125,2019-08-08 15:00:00,5.92,-0.07851188241079843,-0.008485559453879354,5.9275,5.921111111111112,0.01
16,SH.600125,2019-08-09 10:30:00,5.96,-0.07282498690183292,0.002310585251241337,5.9375,5.925555555555556,0.01
17,SH.600125,2019-08-09 11:30:00,5.92,-0.07073041079763875,0.005199789967703733,5.9350000000000005,5.9255555555555555,0.01
18,SH.600125,2019-08-09 14:00:00,5.94,-0.06668787498041873,0.010627889281715042,5.935,5.927777777777777,0.01
19,SH.600125,2019-08-09 15:00:00,5.93,-0.06355839107826178,0.013509485668823151,5.9375,5.928888888888888,0.01
20,SH.600125,2019-08-12 10:30:00,5.97,-0.05719132088622114,0.020994900842323527,5.9399999999999995,5.9366666666666665,0.0
21,SH.600125,2019-08-12 11:30:00,5.94,-0.053944285027657024,0.0219911780475614,5.945,5.938888888888888,0.01
22,SH.600125,2019-08-12 14:00:00,5.95,-0.04998784057974781,0.023923253554703858,5.9475,5.941111111111111,0.01
23,SH.600125,2019-08-12 15:00:00,6.01,-0.04153207537891124,0.03266782716510161,5.967499999999999,5.948888888888889,0.02
24,SH.600125,2019-08-13 10:30:00,5.95,-0.03922021289530431,0.029833241705852373,5.9624999999999995,5.952222222222223,0.01
25,SH.600125,2019-08-13 11:30:00,5.93,-0.038557412227004484,0.024927074433961624,5.96,5.948888888888889,0.01
26,SH.600125,2019-08-13 14:00:00,5.93,-0.03759872324498037,0.02147556191840788,5.955,5.95,0.0
27,SH.600125,2019-08-13 15:00:00,5.94,-0.03562141736738411,0.02034413893888032,5.9375,5.949999999999999,-0.01
28,SH.600125,2019-08-14 10:30:00,5.98,-0.030475420826619803,0.024508905616327153,5.945,5.955555555555557,-0.01
29,SH.600125,2019-08-14 11:30:00,5.97,-0.026894079709761876,0.025337270280034407,5.955,5.955555555555556,-0.0
30,SH.600125,2019-08-14 14:00:00,5.97,-0.0237817004334806,0.02524962306607756,5.965,5.958888888888889,0.01
31,SH.600125,2019-08-14 15:00:00,5.93,-0.02426309330324905,0.019429469861232534,5.9624999999999995,5.956666666666667,0.01
32,SH.600125,2019-08-15 10:30:00,5.84,-0.03154323765075073,0.0038953449329833384,5.927499999999999,5.937777777777778,-0.01
33,SH.600125,2019-08-15 11:30:00,5.85,-0.036089866553771444,-0.004158330298446464,5.897499999999999,5.926666666666667,-0.03
34,SH.600125,2019-08-15 14:00:00,5.86,-0.038443038867490564,-0.007091739940707761,5.869999999999999,5.918888888888889,-0.05
35,SH.600125,2019-08-15 15:00:00,5.89,-0.03745543268744278,-0.004093222064489754,5.86,5.914444444444445,-0.05
36,SH.600125,2019-08-16 10:30:00,5.91,-0.03465938302857463,0.0011991018025972328,5.8775,5.91111111111111,-0.03
37,SH.600125,2019-08-16 11:30:00,5.92,-0.03127604630976144,0.006372620192178893,5.895,5.904444444444445,-0.01
38,SH.600125,2019-08-16 14:00:00,5.94,-0.026673420147616866,0.01246229801317443,5.915,5.90111111111111,0.01
39,SH.600125,2019-08-16 15:00:00,5.9,-0.025954286600095244,0.01112045208657414,5.9175,5.8933333333333335,0.02
40,SH.600125,2019-08-19 10:30:00,5.96,-0.020308762748331155,0.017929199832081855,5.93,5.8966666666666665,0.03
41,SH.600125,2019-08-19 11:30:00,6.0,-0.012463309442837023,0.026896085154456094,5.95,5.914444444444445,0.04
42,SH.600125,2019-08-19 14:00:00,6.02,-0.004579113155709358,0.03413158218296914,5.97,5.933333333333333,0.04
43,SH.600125,2019-08-19 15:00:00,6.04,0.003245588928572296,0.039824789081225956,6.005,5.953333333333333,0.05
44,SH.600125,2019-08-20 10:30:00,6.05,0.01013678755382319,0.042885749065382194,6.0275,5.97111111111111,0.06
45,SH.600125,2019-08-20 11:30:00,6.03,0.013824914253905973,0.04020960197243821,6.035,5.984444444444445,0.05
46,SH.600125,2019-08-20 14:00:00,6.04,0.01735464412714549,0.037815249375133794,6.04,5.997777777777777,0.04
47,SH.600125,2019-08-20 15:00:00,6.01,0.017529165889629716,0.030531434320081798,6.032500000000001,6.0055555555555555,0.03
48,SH.600125,2019-08-21 10:30:00,6.01,0.017466136889986217,0.024324301056635838,6.022499999999999,6.017777777777778,0.0
49,SH.600125,2019-08-21 11:30:00,6.01,0.01721771090006552,0.019061959261435554,6.0175,6.023333333333333,-0.01
50,SH.600125,2019-08-21 14:00:00,6.03,0.01842230351878893,0.017176915599105898,6.015000000000001,6.026666666666667,-0.01
51,SH.600125,2019-08-21 15:00:00,6.05,0.020751573479112828,0.017468364415802955,6.025,6.029999999999999,-0.0
52,SH.600125,2019-08-22 10:30:00,6.03,0.02074457332290791,0.013963491282714496,6.03,6.02888888888889,0.0
53,SH.600125,2019-08-22 11:30:00,6.03,0.020502683476048666,0.010783769271196807,6.035,6.026666666666666,0.01
54,SH.600125,2019-08-22 14:00:00,6.02,0.019281799026502178,0.0066736002976830605,6.0325,6.025555555555556,0.01
55,SH.600125,2019-08-22 15:00:00,6.05,0.020498692417580955,0.007285909663872492,6.0325,6.026666666666666,0.01
56,SH.600125,2019-08-23 10:30:00,6.03,0.019623053992726902,0.004427706251331508,6.032500000000001,6.02888888888889,0.0
57,SH.600125,2019-08-23 11:30:00,6.04,0.01951110874256834,0.003363052600811503,6.035,6.032222222222222,0.0
58,SH.600125,2019-08-23 14:00:00,6.0,0.016010170341531627,-0.0029110593610095353,6.03,6.0311111111111115,-0.0
59,SH.600125,2019-08-23 15:00:00,6.0,0.013084817801215287,-0.00700941155331377,6.0175,6.027777777777778,-0.01
