,code,time_key,close,diff,macd_bar,ma5,ma10,em_bar
0,SZ.002405,2019-06-17 10:30:00,15.49,0.0,0.0,15.49,15.49,0.0
1,SZ.002405,2019-06-17 11:30:00,15.68,0.015156695156695932,0.024250712250713492,15.585,15.585,0.0
2,SZ.002405,2019-06-17 14:00:00,15.67,0.026061152101039653,0.036847700911520745,15.613333333333335,15.613333333333335,0.0
3,SZ.002405,2019-06-17 15:00:00,15.64,0.031914374469387496,0.038843316518573145,15.620000000000001,15.620000000000001,0.0
4,SZ.002405,2019-06-18 10:30:00,16.07,0.07043853017713353,0.09271330234725217,15.765,15.710000000000003,0.05
5,SZ.002405,2019-06-18 11:30:00,16.14,0.10540260054442818,0.13011315446547317,15.88,15.781666666666668,0.1
6,SZ.002405,2019-06-18 14:00:00,15.98,0.11883140096844436,0.1255766042508044,15.9575,15.810000000000002,0.15
7,SZ.002405,2019-06-18 15:00:00,16.02,0.13118922009302914,0.12023379399997919,16.0525,15.836250000000001,0.22
8,SZ.002405,2019-06-19 10:30:00,16.28,0.16011697900724364,0.14247144946272655,16.105,15.885555555555559,0.22
9,SZ.002405,2019-06-19 11:30:00,16.16,0.1713838330966464,0.13200412611322565,16.11,15.96,0.15
10,SZ.002405,2019-06-19 14:00:00,16.24,0.18463981469835034,0.12681287145330683,16.174999999999997,16.022222222222226,0.15
11,SZ.002405,2019-06-19 15:00:00,16.05,0.1777647026803315,0.09045011793381535,16.182499999999997,16.064444444444447,0.12
12,SZ.002405,2019-06-20 10:30:00,16.27,0.1879022678778366,0.08858019866306044,16.18,16.134444444444444,0.05
13,SZ.002405,2019-06-20 11:30:00,16.71,0.22880318342713224,0.13630562380932137,16.317500000000003,16.205555555555556,0.11
14,SZ.002405,2019-06-20 14:00:00,16.49,0.2406907590463554,0.12806462003821417,16.38,16.244444444444447,0.14
15,SZ.002405,2019-06-20 15:00:00,16.5,0.2480591928329705,0.11424119008915551,16.4925,16.302222222222223,0.19
16,SZ.002405,2019-06-21 10:30:00,16.86,0.27972324559646466,0.14205543649291508,16.64,16.395555555555557,0.24
17,SZ.002405,2019-06-21 11:30:00,16.79,0.2957594892647677,0.1393023390636169,16.659999999999997,16.452222222222222,0.21
18,SZ.002405,2019-06-21 14:00:00,16.56,0.2866054409790806,0.09679539399379411,16.6775,16.496666666666666,0.18
19,SZ.002405,2019-06-21 15:00:00,16.5,0.27138098216859774,0.05307718109826276,16.6775,16.525555555555556,0.15
20,SZ.002405,2019-06-24 10:30:00,16.29,0.23960818985647236,-0.008374722820790381,16.534999999999997,16.552222222222223,-0.02
21,SZ.002405,2019-06-24 11:30:00,16.13,0.19922086608080036,-0.07131949629770756,16.37,16.536666666666665,-0.17
22,SZ.002405,2019-06-24 14:00:00,16.16,0.16770121507614633,-0.10748703864561249,16.27,16.475555555555555,-0.21
23,SZ.002405,2019-06-24 15:00:00,16.25,0.1482746940317483,-0.11707206458752684,16.2075,16.448888888888888,-0.24
24,SZ.002405,2019-06-25 10:30:00,16.11,0.12019665396526236,-0.13858251577639902,16.1625,16.40555555555556,-0.24
25,SZ.002405,2019-06-25 11:30:00,15.71,0.06491959517852663,-0.19930930667989638,16.057499999999997,16.27777777777778,-0.22
26,SZ.002405,2019-06-25 14:00:00,15.9,0.036028228947564855,-0.20567363131345595,15.9925,16.17888888888889,-0.19
27,SZ.002405,2019-06-25 15:00:00,15.97,0.018566010630458152,-0.1924784543581355,15.9225,16.113333333333333,-0.19
28,SZ.002405,2019-06-26 10:30:00,16.07,0.01265041496172259,-0.1634477165564853,15.9125,16.06555555555555,-0.15
29,SZ.002405,2019-06-26 11:30:00,16.2,0.01824189510773877,-0.12181180501156236,16.035,16.055555555555557,-0.02
30,SZ.002405,2019-06-26 14:00:00,16.14,0.017628474765068347,-0.09843091655752256,16.095,16.056666666666665,0.04
31,SZ.002405,2019-06-26 15:00:00,16.14,0.01694698048217802,-0.07983512409864257,16.1375,16.054444444444446,0.08
32,SZ.002405,2019-06-27 10:30:00,16.13,0.015422197434531881,-0.06630775215514788,16.1525,16.04111111111111,0.11
33,SZ.002405,2019-06-27 11:30:00,16.23,0.0220290232811422,-0.04247528036954179,16.16,16.054444444444442,0.11
34,SZ.002405,2019-06-27 14:00:00,16.38,0.0389200803030576,-0.006954533060568785,16.22,16.128888888888888,0.09
35,SZ.002405,2019-06-27 15:00:00,16.49,0.06048520953329728,0.028940580319928452,16.307499999999997,16.194444444444443,0.11
36,SZ.002405,2019-06-28 10:30:00,16.07,0.0431874024113128,-0.004524027139232403,16.292499999999997,16.205555555555552,0.09
37,SZ.002405,2019-06-28 11:30:00,16.06,0.02834510449623906,-0.027366898375503906,16.25,16.204444444444444,0.05
38,SZ.002405,2019-06-28 14:00:00,16.02,0.01320261918390031,-0.04612149520014512,16.16,16.184444444444445,-0.02
39,SZ.002405,2019-06-28 15:00:00,16.1,0.007570157823138857,-0.04590913433733442,16.0625,16.179999999999996,-0.12
40,SZ.002405,2019-07-01 10:30:00,16.77,0.05651828458808339,0.04158969535404371,16.2375,16.25,-0.01
41,SZ.002405,2019-07-01 11:30:00,16.75,0.09262843194423453,0.0910479920530768,16.41,16.31888888888889,0.09
42,SZ.002405,2019-07-01 14:00:00,16.7,0.11587565928088495,0.11003395738110208,16.580000000000002,16.37111111111111,0.21
43,SZ.002405,2019-07-01 15:00:00,17.2,0.17265481848446385,0.17887382063060792,16.855,16.462222222222223,0.39
44,SZ.002405,2019-07-02 10:30:00,17.0,0.19921792249314407,0.18560002291837469,16.9125,16.51888888888889,0.39
45,SZ.002405,2019-07-02 11:30:00,16.89,0.20898425272794086,0.1641061467103746,16.947499999999998,16.61,0.34
46,SZ.002405,2019-07-02 14:00:00,16.84,0.21026574504605122,0.13333530507727626,16.9825,16.69666666666667,0.29
47,SZ.002405,2019-07-02 15:00:00,16.99,0.22083938438307626,0.12358606700106106,16.93,16.804444444444446,0.13
48,SZ.002405,2019-07-03 10:30:00,16.57,0.19310261310145194,0.0544900195502499,16.822499999999998,16.856666666666666,-0.03
49,SZ.002405,2019-07-03 11:30:00,16.66,0.17635041209047841,0.016788494022642264,16.765,16.844444444444445,-0.08
50,SZ.002405,2019-07-03 14:00:00,16.56,0.15323856899537702,-0.023548153734048394,16.695,16.823333333333334,-0.13
51,SZ.002405,2019-07-03 15:00:00,16.58,0.13498013273573406,-0.04805202100266748,16.5925,16.810000000000002,-0.22
52,SZ.002405,2019-07-04 10:30:00,16.53,0.11514825096267245,-0.07017262763903254,16.5825,16.735555555555557,-0.15
53,SZ.002405,2019-07-04 11:30:00,16.33,0.08234380511811068,-0.10862521546252485,16.5,16.66111111111111,-0.16
54,SZ.002405,2019-07-04 14:00:00,16.46,0.06607429563740297,-0.11293138753915222,16.475,16.613333333333333,-0.14
55,SZ.002405,2019-07-04 15:00:00,16.32,0.041406454356085476,-0.12981365608142975,16.41,16.555555555555557,-0.15
56,SZ.002405,2019-07-05 10:30:00,16.37,0.025596533644439035,-0.1291467980037781,16.37,16.486666666666665,-0.12
57,SZ.002405,2019-07-05 11:30:00,16.3,0.007334099655036397,-0.1325373327860667,16.3625,16.456666666666667,-0.09
58,SZ.002405,2019-07-05 14:00:00,16.48,0.00730131975274162,-0.106082314072525,16.3675,16.436666666666664,-0.07
59,SZ.002405,2019-07-05 15:00:00,16.35,-0.0031779388003698728,-0.10163266494299839,16.375,16.413333333333334,-0.04
