,date,close,high,open,low,diff,dem,bar,ema5,ema10,ema20
22,2019-01-08 12:00:00,7.16,7.16,7.15,7.14,0.04718405007348547,0.03716483134801246,0.020038437450946023,7.165377218987583,7.145034127165337,7.10395666521076
23,2019-01-08 14:00:00,7.14,7.17,7.16,7.12,0.044064221809261284,0.038544709440262226,0.011039024737998115,7.156918145991722,7.144118831317093,7.107389363762117
24,2019-01-08 15:00:00,7.13,7.16,7.14,7.12,0.0403200347440249,0.03889977450101476,0.0028405204860202787,7.1479454306611485,7.141551771077622,7.1095427576895345
25,2019-01-09 10:00:00,7.2,7.21,7.17,7.14,0.04251111285822251,0.03962204217245631,0.005778141371532403,7.165296953774099,7.152178721790782,7.118157733147675
26,2019-01-09 11:00:00,7.24,7.27,7.2,7.19,0.04693419556469447,0.04108447285090394,0.011699445427581057,7.190197969182734,7.168146226919731,7.129761758562182
27,2019-01-09 12:00:00,7.23,7.25,7.24,7.21,0.049066990328285875,0.04268097634638033,0.012772027963811092,7.203465312788489,7.179392367479781,7.139308257746737
28,2019-01-09 14:00:00,7.19,7.23,7.22,7.18,0.046987932204851646,0.043542367518074596,0.0068911293735541,7.198976875192326,7.181321027938003,7.144136042723238
29,2019-01-09 15:00:00,7.14,7.2,7.19,7.14,0.04083496151321686,0.04300088631710305,-0.004331849607772373,7.179317916794884,7.173808113767456,7.143742133892454
30,2019-01-10 10:00:00,7.12,7.17,7.17,7.08,0.03395346069768301,0.04119140119321904,-0.014475880991072054,7.159545277863256,7.164024820355191,7.141480978283648
31,2019-01-10 11:00:00,7.1,7.14,7.12,7.08,0.026579595834257397,0.03826904012142671,-0.023378888574338633,7.1396968519088375,7.152383943926975,7.1375304089233005
32,2019-01-10 12:00:00,7.14,7.15,7.1,7.08,0.023690333096994642,0.0353532987165403,-0.02332593123909131,7.1397979012725585,7.150132317758434,7.137765608073463
33,2019-01-10 14:00:00,7.12,7.15,7.14,7.08,0.019561248808859233,0.03219488873500408,-0.0252672798522897,7.133198600848373,7.144653714529627,7.1360736453998
34,2019-01-10 15:00:00,7.07,7.12,7.12,7.06,0.012114687058224938,0.028178848399648255,-0.032128322682846634,7.112132400565582,7.131080311887877,7.129780917266487
35,2019-01-11 10:00:00,7.12,7.14,7.09,7.08,0.01013103113327496,0.024569284946373594,-0.02887650762619727,7.114754933710388,7.1290657097264445,7.128849401336346
36,2019-01-11 11:00:00,7.1,7.14,7.12,7.08,0.006865989811639217,0.021028625919426717,-0.028325272215575,7.109836622473591,7.123781035230727,7.126101839304313
37,2019-01-11 12:00:00,7.09,7.11,7.09,7.07,0.0034319433082314887,0.017509289397187672,-0.028154692177912367,7.103224414982395,7.117639028825139,7.122663568894379
38,2019-01-11 14:00:00,7.12,7.14,7.09,7.07,0.0030955029615915564,0.014626532110068449,-0.023062058296953784,7.10881627665493,7.118068296311478,7.122409895666343
39,2019-01-11 15:00:00,7.12,7.14,7.12,7.08,0.0027966337103872974,0.012260552430132219,-0.018927837439489843,7.1125441844366195,7.118419515163936,7.122180381793359
40,2019-01-14 10:00:00,7.14,7.17,7.13,7.11,0.004126048015452355,0.010633651547196246,-0.013015207063487782,7.121696122957746,7.122343239679584,7.12387748828923
41,2019-01-14 11:00:00,7.23,7.24,7.15,7.14,0.012300078618960875,0.010966936961549172,0.0026662833148234054,7.157797415305164,7.141917196101477,7.133984394166447
42,2019-01-14 12:00:00,7.19,7.23,7.22,7.18,0.015373178623201866,0.011848185293879711,0.00704998665864431,7.168531610203442,7.150659524083026,7.139319213769642
43,2019-01-14 14:00:00,7.17,7.21,7.2,7.15,0.01601024354249958,0.012680596943603684,0.0066592931977917935,7.1690210734689614,7.15417597424975,7.142241193410629
44,2019-01-14 15:00:00,7.18,7.18,7.18,7.15,0.017124636359127976,0.013569404826708542,0.007110463064838868,7.172680715645974,7.158871251658886,7.145837270228664
45,2019-01-15 10:00:00,7.16,7.21,7.18,7.14,0.01620714199769413,0.01409695226090566,0.004220379473576941,7.168453810430649,7.1590764786299985,7.147186101635457
46,2019-01-15 11:00:00,7.17,7.19,7.16,7.14,0.016101331406852992,0.014497828090095127,0.0032070066335157313,7.168969206953766,7.1610625734245446,7.149358853860652
47,2019-01-15 12:00:00,7.23,7.24,7.17,7.17,0.020621265201415717,0.015722515512359245,0.009797499378112945,7.189312804635844,7.173596650983719,7.15703896301678
48,2019-01-15 14:00:00,7.22,7.24,7.23,7.2,0.023129802901411978,0.01720397299016979,0.011851659822484373,7.19954186975723,7.182033623532134,7.163035252253278
49,2019-01-15 15:00:00,7.24,7.24,7.22,7.2,0.02642703553928527,0.019048585499992887,0.014756900078584767,7.213027913171487,7.192572964708109,7.170365228229155
50,2019-01-16 10:00:00,7.22,7.26,7.24,7.21,0.027113733069934476,0.020661615013981206,0.012904236111906539,7.215351942114324,7.197559698397543,7.175092349350187
51,2019-01-16 11:00:00,7.18,7.23,7.22,7.17,0.024151872353835202,0.021359666481952005,0.005584411743766393,7.20356796140955,7.194367025961626,7.17555974465017
52,2019-01-16 12:00:00,7.19,7.2,7.18,7.17,0.02235381199388442,0.021558495584338488,0.0015906328190918653,7.199045307606366,7.193573021241331,7.176935007064439
53,2019-01-16 14:00:00,7.18,7.2,7.2,7.16,0.019892610150686885,0.021225318497608166,-0.0026654166938425636,7.192696871737577,7.191105199197453,7.177226911153541
54,2019-01-16 15:00:00,7.18,7.2,7.18,7.17,0.017737621696322314,0.020527779137350995,-0.005580314882057361,7.188464581158385,7.189086072070643,7.177491014853204
55,2019-01-17 10:00:00,7.15,7.2,7.17,7.14,0.013453939896504785,0.019113011289181754,-0.011318142785353938,7.175643054105589,7.181979513512345,7.174872822962423
56,2019-01-17 11:00:00,7.14,7.16,7.15,7.09,0.009146736892129859,0.017119756409771376,-0.015946039035283036,7.163762036070392,7.174346874691918,7.1715516017279075
57,2019-01-17 12:00:00,7.17,7.18,7.14,7.11,0.008061073718991452,0.015308019871615392,-0.01449389230524788,7.165841357380262,7.173556533838842,7.171403830134773
58,2019-01-17 14:00:00,7.14,7.18,7.17,7.1,0.004725456432699282,0.013191507183832168,-0.016932101502265772,7.157227571586841,7.167455345868143,7.168412989169556
59,2019-01-17 15:00:00,7.1,7.15,7.14,7.09,-0.0011326534802948984,0.010326675051006755,-0.022918657062603306,7.138151714391228,7.155190737528482,7.161897466391503
60,2019-01-18 10:00:00,7.15,7.16,7.08,7.08,-0.0017208290134940185,0.0079171742381066,-0.019276006503201236,7.142101142927484,7.154246967068758,7.160764374354217
61,2019-01-18 11:00:00,7.12,7.19,7.15,7.11,-0.004555202106303113,0.005422698969224657,-0.01995580215105554,7.13473409528499,7.1480202457835285,7.156882052987149
62,2019-01-18 12:00:00,7.12,7.14,7.12,7.1,-0.006723953650739745,0.002993368445231777,-0.019434644191943042,7.129822730189993,7.1429256556410685,7.153369476512184
63,2019-01-18 14:00:00,7.15,7.16,7.12,7.11,-0.005953329320588452,0.001204028892067731,-0.014314716425312367,7.136548486793328,7.144211900069965,7.153048573987214
64,2019-01-18 15:00:00,7.18,7.2,7.15,7.13,-0.002888557217814558,0.00038551167009127327,-0.006548137775811662,7.1510323245288845,7.150718827329971,7.155615376464622
65,2019-01-21 10:00:00,7.22,7.24,7.2,7.19,0.0027364187284364405,0.0008556930817603068,0.0037614512933522677,7.174021549685922,7.163315404179067,7.161747245372753
66,2019-01-21 11:00:00,7.28,7.3,7.22,7.22,0.011898591692269811,0.0030642728038622075,0.017668637776815207,7.209347699790615,7.184530785237419,7.173009412480111
67,2019-01-21 12:00:00,7.28,7.31,7.28,7.26,0.01894133584692881,0.006239685412475528,0.02540330086890656,7.232898466527076,7.20188882428516,7.183198992243909
68,2019-01-21 14:00:00,7.23,7.28,7.28,7.22,0.020254695673546763,0.009042687464689775,0.022424016417713976,7.231932311018052,7.206999947142404,7.187656231077822
69,2019-01-21 15:00:00,7.26,7.26,7.23,7.22,0.02344602094313597,0.011923354160379014,0.02304533356551391,7.2412882073453675,7.216636320389239,7.194546113832316
70,2019-01-22 10:00:00,7.19,7.24,7.24,7.19,0.020095110303149255,0.01355770538893306,0.013074809828432388,7.2241921382302445,7.21179335304574,7.194113150610191
71,2019-01-22 11:00:00,7.17,7.22,7.2,7.17,0.015645307262667885,0.013975225763680026,0.0033401629979757166,7.206128092153496,7.204194561582878,7.191816660075887
72,2019-01-22 12:00:00,7.17,7.2,7.17,7.16,0.011980700239354825,0.013576320658814986,-0.0031912408389203235,7.194085394768997,7.197977368567809,7.189738882925802
73,2019-01-22 14:00:00,7.16,7.19,7.17,7.15,0.008175316386452636,0.012496119804342516,-0.008641606835779761,7.182723596512665,7.191072392464571,7.186906608361439
74,2019-01-22 15:00:00,7.12,7.17,7.17,7.11,0.0019098411012841154,0.010378864063730836,-0.016938045924893442,7.161815731008443,7.178150139289195,7.180534550422255
75,2019-01-23 10:00:00,7.11,7.14,7.11,7.1,-0.0038184924252853136,0.007539392765927607,-0.02271577038242584,7.144543820672296,7.165759204872978,7.173816974191564
76,2019-01-23 11:00:00,7.1,7.12,7.11,7.07,-0.009060708237552006,0.004219372565231684,-0.02656016160556738,7.129695880448197,7.1538029858051635,7.166786786173319
77,2019-01-23 12:00:00,7.1,7.12,7.1,7.08,-0.01306460144388577,0.0007625777634081933,-0.027654358414587927,7.1197972536321315,7.14402062474968,7.160426139871098
78,2019-01-23 14:00:00,7.11,7.15,7.1,7.1,-0.015254949666011264,-0.002440927722475698,-0.02562804388707113,7.116531502421421,7.137835056613374,7.155623650359566
79,2019-01-23 15:00:00,7.13,7.13,7.11,7.1,-0.015201747279744993,-0.004993091633929557,-0.020417311291630873,7.121021001614281,7.136410500865488,7.153183302706274
80,2019-01-24 10:00:00,7.1,7.14,7.14,7.08,-0.01737998760640469,-0.007470470828424583,-0.019819033555960215,7.114014001076188,7.129790409799036,7.148118226258057
81,2019-01-24 11:00:00,7.14,7.16,7.1,7.08,-0.015697640425225146,-0.009115904747784695,-0.013163471354880902,7.122676000717458,7.131646698926485,7.147345061852527
82,2019-01-24 12:00:00,7.18,7.19,7.14,7.14,-0.011009788469313442,-0.009494681492090444,-0.003030213954445995,7.141784000478306,7.140438208212578,7.15045505596181
83,2019-01-24 14:00:00,7.18,7.19,7.18,7.15,-0.007211502310472184,-0.009038045655766793,0.0036530866905892176,7.154522666985538,7.147631261264837,7.153268860155923
84,2019-01-24 15:00:00,7.18,7.21,7.18,7.17,-0.004153454723796912,-0.008061127469372816,0.007815345491151808,7.163015111323692,7.153516486489412,7.1558146829982165
85,2019-01-25 10:00:00,7.16,7.18,7.18,7.12,-0.003305657272996143,-0.007110033430097482,0.007608752314202678,7.162010074215796,7.154695307127701,7.156213284617433
86,2019-01-25 11:00:00,7.15,7.19,7.15,7.12,-0.003401477990768953,-0.006368322342231776,0.005933688702925646,7.158006716143864,7.153841614922664,7.155621543225297
87,2019-01-25 12:00:00,7.15,7.17,7.16,7.14,-0.0034377879207525552,-0.005782215457935932,0.004688855074366753,7.155337810762576,7.15314313948218,7.155086158156221
88,2019-01-25 14:00:00,7.16,7.18,7.15,7.15,-0.0026293380035511404,-0.005151639967058973,0.0050446039270156656,7.156891873841718,7.15438984139451,7.155554143093724
89,2019-01-25 15:00:00,7.13,7.17,7.16,7.12,-0.004359135498580358,-0.00499313907336325,0.001268007149565785,7.147927915894479,7.149955324777326,7.153120415180036
90,2019-01-28 10:00:00,7.22,7.25,7.19,7.14,0.0015147739910510438,-0.003691556460480391,0.01041266090306287,7.171951943929653,7.162690720272358,7.159489899448603
91,2019-01-28 11:00:00,7.19,7.26,7.22,7.19,0.0037064150556798126,-0.0022119621572483502,0.011836754425856326,7.1779679626197685,7.167656043859202,7.1623956233106405
92,2019-01-28 12:00:00,7.2,7.21,7.19,7.18,0.006178995205395665,-0.0005337706847195472,0.013425531780230425,7.185311975079846,7.173536763157529,7.165976992519151
93,2019-01-28 14:00:00,7.16,7.2,7.19,7.15,0.004854902784741988,0.0005439640091727599,0.008621877551138456,7.176874650053231,7.171075533492523,7.165407755136375
94,2019-01-28 15:00:00,7.17,7.19,7.16,7.13,0.004559902708335173,0.0013471517490052424,0.006425501918659861,7.174583100035488,7.170879981948429,7.165845111790054
95,2019-01-29 10:00:00,7.19,7.22,7.15,7.14,0.005872254184557946,0.002252172236115783,0.0072401638968843255,7.179722066690325,7.174356348866895,7.168145577333858
96,2019-01-29 11:00:00,7.09,7.19,7.19,7.01,-0.0011436784672271827,0.0015730020954471899,-0.005433361125348745,7.149814711126884,7.159018830891096,7.160703141397301
97,2019-01-29 12:00:00,7.13,7.14,7.09,7.07,-0.0034365752346676715,0.0005710866294242176,-0.008015323728183778,7.143209807417922,7.153742679819988,7.157779032692795
98,2019-01-29 14:00:00,7.17,7.2,7.14,7.12,-0.0020029578845477403,5.627772662982599e-05,-0.004118471222355133,7.152139871611948,7.156698556216354,7.1589429343411
99,2019-01-29 15:00:00,7.18,7.2,7.18,7.14,-5.920687935923041e-05,3.318080543201471e-05,-0.00018477536958249024,7.161426581074632,7.160935182358835,7.160948369165756
100,2019-01-30 10:00:00,7.16,7.18,7.14,7.1,-0.00013109191085725058,3.262621741616494e-07,-0.00026283634606282446,7.160951054049754,7.160765149202684,7.160858048292826
101,2019-01-30 11:00:00,7.12,7.18,7.16,7.11,-0.003376801358203174,-0.0006750992619013055,-0.005403404192603737,7.1473007026998365,7.1533533038931045,7.156966805598271
102,2019-01-30 12:00:00,7.18,7.2,7.12,7.12,-0.0010949292573130265,-0.0007590652609836497,-0.0006717279926587536,7.158200468466558,7.158198157730722,7.159160443160341
103,2019-01-30 14:00:00,7.13,7.18,7.18,7.11,-0.0032832638875852638,-0.0012639049863039727,-0.004038717802562582,7.148800312311039,7.1530712199615,7.156383258097451
104,2019-01-30 15:00:00,7.1,7.15,7.12,7.09,-0.007353517357029382,-0.0024818274604490546,-0.009743379793160655,7.132533541540693,7.143421907241228,7.151013423992931
105,2019-01-31 10:00:00,7.08,7.14,7.12,7.07,-0.012054103210786593,-0.004396282610516562,-0.015315641200540062,7.115022361027129,7.131890651379186,7.144250240755509
106,2019-01-31 11:00:00,7.14,7.16,7.09,7.09,-0.010813204911470642,-0.0056796670707073785,-0.010267075681526527,7.123348240684752,7.133365078401153,7.143845455921651
107,2019-01-31 12:00:00,7.1,7.15,7.14,7.1,-0.012908646928685208,-0.007125463042302944,-0.011566367772764527,7.115565493789835,7.127298700510034,7.139669698214827
108,2019-01-31 14:00:00,7.08,7.11,7.11,7.08,-0.015998709512786036,-0.008900112336399563,-0.014197194352772946,7.103710329193223,7.118698936780937,7.133986869813415
109,2019-01-31 15:00:00,7.05,7.08,7.08,7.02,-0.020630539634086453,-0.01124619779593694,-0.018768683676299025,7.0858068861288155,7.106208221002584,7.125988120307376
110,2019-02-01 10:00:00,7.08,7.11,7.1,7.05,-0.021631198109361094,-0.013323197858621771,-0.016616000501478646,7.083871257419211,7.101443089911205,7.121608299325722
111,2019-02-01 11:00:00,7.09,7.1,7.08,7.06,-0.0213709596143854,-0.014932750209774498,-0.012876418809221801,7.0859141716128065,7.099362528109168,7.118597985104225
112,2019-02-01 12:00:00,7.13,7.19,7.09,7.08,-0.01773264216544934,-0.015492728600909467,-0.004479827129079749,7.100609447741871,7.104932977543865,7.119683891284774
113,2019-02-01 14:00:00,7.16,7.16,7.14,7.12,-0.012286864766250183,-0.014851555833977608,0.0051293821354548505,7.12040629849458,7.114945163444981,7.1235235206862235
114,2019-02-01 15:00:00,7.17,7.18,7.16,7.15,-0.007082488003160137,-0.013297742267814114,0.012430508529307955,7.13693753232972,7.124955133727712,7.127949852049441
115,2019-02-11 10:00:00,7.21,7.21,7.19,7.16,0.0002666104636865896,-0.010584871721513973,0.021702964370401125,7.161291688219813,7.140417836686311,7.135764151854255
116,2019-02-11 11:00:00,7.25,7.27,7.21,7.2,0.00921229603784024,-0.00662543816964313,0.03167546841496674,7.190861125479874,7.160341866379709,7.1466437564395635
117,2019-02-11 12:00:00,7.38,7.43,7.25,7.24,0.026486410991518383,-3.0683374108275706e-06,0.05297895865785842,7.253907416986583,7.200279708856126,7.168868160588175
118,2019-02-11 14:00:00,7.37,7.41,7.39,7.33,0.03892070149948079,0.0077816856299674966,0.06227803173902659,7.292604944657722,7.231137943609557,7.188023573865492
119,2019-02-11 15:00:00,7.39,7.4,7.38,7.36,0.04981456783478677,0.016188262070931353,0.06725261152771084,7.325069963105148,7.260021953862364,7.207259423973541
120,2019-02-12 10:00:00,7.48,7.48,7.34,7.34,0.06496144809367443,0.02594289927547997,0.07803709763638893,7.376713308736766,7.300017962251027,7.233234716928442
121,2019-02-12 11:00:00,7.48,7.52,7.48,7.44,0.07608836056894397,0.03597199153417277,0.0802327380695424,7.411142205824511,7.332741969114476,7.2567361724590675
122,2019-02-12 12:00:00,7.5,7.51,7.48,7.47,0.08553436480946619,0.045884466189231456,0.07929979724046947,7.440761470549674,7.363152520184571,7.2799041560343944
123,2019-02-12 14:00:00,7.41,7.5,7.5,7.4,0.08478084260691787,0.053663741472768735,0.062234202268298275,7.430507647033116,7.371670243787378,7.292294236412071
124,2019-02-12 15:00:00,7.45,7.48,7.41,7.41,0.08641519595128244,0.06021403236847147,0.052402327165621945,7.437005098022078,7.385912017644219,7.3073138329442555
125,2019-02-13 10:00:00,7.49,7.5,7.46,7.42,0.08990176685126805,0.06615157926503079,0.04750037517247452,7.4546700653480515,7.404837105345271,7.324712515520993
126,2019-02-13 11:00:00,7.5,7.56,7.48,7.44,0.09240660995693961,0.07140258540341256,0.04200804910705411,7.469780043565367,7.422139449827949,7.341406561661851
127,2019-02-13 12:00:00,7.51,7.52,7.5,7.48,0.09411374788922444,0.07594481790057493,0.03633785997729902,7.483186695710245,7.438114095313776,7.357463079598819
128,2019-02-13 14:00:00,7.52,7.54,7.5,7.46,0.09517644857247731,0.07979114403495541,0.03077060907504381,7.495457797140163,7.453002441620361,7.372942786303693
129,2019-02-13 15:00:00,7.51,7.53,7.52,7.49,0.09412669613260416,0.08265825445448516,0.022936883356238003,7.500305198093442,7.463365634053022,7.38599585427477
130,2019-02-14 10:00:00,7.5,7.54,7.5,7.45,0.09143385081780053,0.08441337372714823,0.014040954181304605,7.500203465395629,7.470026427861564,7.396853391962888
131,2019-02-14 11:00:00,7.56,7.62,7.5,7.48,0.09306841530543153,0.08614438204280489,0.013848066525253278,7.520135643597086,7.486385259159462,7.412391164156899
132,2019-02-14 12:00:00,7.54,7.57,7.56,7.54,0.09169300668114744,0.0872541069704734,0.008877799421348087,7.526757095731391,7.4961333938577415,7.424544386618147
133,2019-02-14 14:00:00,7.5,7.55,7.54,7.49,0.08637958959168124,0.08707920349471496,-0.001399227806067438,7.5178380638209275,7.496836413156334,7.4317306355116575
134,2019-02-14 15:00:00,7.51,7.56,7.5,7.49,0.08202999398492938,0.08606936159275784,-0.008078735215656913,7.515225375880618,7.4992297925824545,7.439184860701023
135,2019-02-15 10:00:00,7.47,7.53,7.48,7.46,0.07449649322197605,0.08375478791860148,-0.018516589393250876,7.500150250587079,7.49391528484019,7.442119635872354
136,2019-02-15 11:00:00,7.5,7.5,7.46,7.44,0.07013837731684802,0.08103150579825079,-0.021786256962805534,7.500100167058053,7.495021596687428,7.4476320515035574
137,2019-02-15 12:00:00,7.49,7.5,7.5,7.46,0.06512688049867954,0.07785058073833653,-0.025447400479313986,7.496733444705369,7.494108579107896,7.451667094217504
138,2019-02-15 14:00:00,7.56,7.63,7.49,7.48,0.06604235301437456,0.07548893519354413,-0.018893164358339154,7.517822296470246,7.506088837451915,7.461984513815837
139,2019-02-15 15:00:00,7.51,7.57,7.57,7.5,0.062018380164682974,0.0727948241877719,-0.02155288804617786,7.515214864313497,7.506799957915203,7.466557417261948
140,2019-02-18 10:00:00,7.53,7.56,7.52,7.52,0.05975437431190844,0.07018673421259922,-0.020864719801381548,7.5201432428756645,7.511018147385166,7.4725995679989055
141,2019-02-18 11:00:00,7.55,7.62,7.54,7.51,0.058895060617434325,0.06792839949356624,-0.018066677752263838,7.530095495250443,7.518105756951499,7.479971037713295
142,2019-02-18 12:00:00,7.62,7.62,7.55,7.54,0.06313468594948368,0.06696965678474973,-0.007669941670532088,7.560063663500295,7.5366319829603166,7.493307129359648
143,2019-02-18 14:00:00,7.63,7.66,7.63,7.63,0.06653456692531368,0.06688263881286252,-0.0006961437750976907,7.583375775666863,7.5536079860584415,7.506325497992061
144,2019-02-18 15:00:00,7.68,7.69,7.64,7.63,0.07242866664226888,0.0679918443787438,0.008873644527050167,7.615583850444575,7.576588352229634,7.522865926754721
145,2019-02-19 10:00:00,7.68,7.72,7.71,7.64,0.07622115312544242,0.06963770612808352,0.013166893994717793,7.637055900296384,7.5953904700060635,7.537831076587606
146,2019-02-19 11:00:00,7.69,7.72,7.68,7.62,0.07912157811225473,0.07153448052491776,0.015174195174673943,7.654703933530922,7.612592202732233,7.552323355007833
147,2019-02-19 12:00:00,7.63,7.7,7.69,7.63,0.07570599565904779,0.07236878355174377,0.006674424214608038,7.646469289020615,7.615757256780919,7.559721130721372
148,2019-02-19 14:00:00,7.58,7.64,7.64,7.55,0.06817861914261325,0.07153075066991767,-0.006704263054608833,7.624312859347076,7.609255937366206,7.561652451605051
149,2019-02-19 15:00:00,7.62,7.64,7.58,7.54,0.06469502079905265,0.07016360469574466,-0.010937167793384023,7.622875239564717,7.611209403299623,7.5672093609759985
150,2019-02-20 10:00:00,7.58,7.64,7.62,7.57,0.05803755747234263,0.06773839525106426,-0.019401675557443265,7.608583493043144,7.605534966336054,7.5684275170735225
151,2019-02-20 11:00:00,7.55,7.6,7.58,7.54,0.04976703711697361,0.06414412362424612,-0.028754173014545026,7.589055662028763,7.595437699729499,7.566672515447473
152,2019-02-20 12:00:00,7.54,7.58,7.55,7.54,0.04192241818194553,0.059699782535786006,-0.03555472870768095,7.572703774685841,7.5853581179604985,7.564132275881047
153,2019-02-20 14:00:00,7.56,7.57,7.54,7.53,0.03689404245584882,0.05513863451979857,-0.036489184127899504,7.568469183123894,7.58074755105859,7.563738725797138
154,2019-02-20 15:00:00,7.6,7.61,7.56,7.56,0.03572487010684533,0.05125588163720792,-0.031062023060725183,7.578979455415929,7.584247996320665,7.567192180483124
155,2019-02-21 10:00:00,7.58,7.59,7.59,7.53,0.03280628926239082,0.0475659631622445,-0.029519347799707357,7.579319636943953,7.583475633353271,7.5684119728180645
156,2019-02-21 11:00:00,7.59,7.61,7.57,7.56,0.030943511800071377,0.044241472889809876,-0.026595922179476997,7.582879757962634,7.584661881834493,7.570467975406821
157,2019-02-21 12:00:00,7.6,7.62,7.59,7.57,0.029929158952954893,0.04137901010243888,-0.02289970229896797,7.588586505308423,7.587450630591859,7.5732805491776
158,2019-02-21 14:00:00,7.59,7.68,7.6,7.58,0.027995644227116756,0.03870233692737445,-0.021413385400515392,7.589057670205615,7.587914152302429,7.574872877827353
159,2019-02-21 15:00:00,7.51,7.6,7.59,7.48,0.019779977200010457,0.03491786498190165,-0.030275775563782387,7.56270511347041,7.573747942792895,7.568694508510463
160,2019-02-22 10:00:00,7.55,7.57,7.5,7.49,0.01630867138447112,0.031196026262415542,-0.029774709755888848,7.55847007564694,7.569430135012368,7.566914079128514
161,2019-02-22 11:00:00,7.53,7.57,7.55,7.47,0.011807691940565412,0.027318359398045517,-0.03102133491496021,7.548980050431293,7.562261019555574,7.563398452544847
162,2019-02-22 12:00:00,7.55,7.58,7.53,7.52,0.009742164547868803,0.023803120428010173,-0.02812191176028274,7.549320033620862,7.560031743272742,7.562122409445338
163,2019-02-22 14:00:00,7.58,7.6,7.56,7.55,0.010406014430537347,0.02112369922851561,-0.021435369595956523,7.559546689080574,7.56366233540497,7.56382503711721
164,2019-02-22 15:00:00,7.64,7.64,7.58,7.57,0.015593862464759134,0.020017731875764312,-0.008847738822010356,7.586364459387049,7.577541910785885,7.571079795486999
165,2019-02-25 10:00:00,7.71,7.77,7.65,7.65,0.025064753517614946,0.02102713620413444,0.008075234626961011,7.627576306258033,7.601625199733906,7.584310291154902
