,code,time_key,close
135,SH.600478,2019-04-12 11:30:00,6.07
136,SH.600478,2019-04-12 13:15:00,6.08
137,SH.600478,2019-04-12 13:30:00,6.08
138,SH.600478,2019-04-12 13:45:00,6.01
139,SH.600478,2019-04-12 14:00:00,6.02
140,SH.600478,2019-04-12 14:15:00,6.01
141,SH.600478,2019-04-12 14:30:00,6.02
142,SH.600478,2019-04-12 14:45:00,6.1
143,SH.600478,2019-04-12 15:00:00,6.1
144,SH.600478,2019-04-15 09:45:00,6.1
145,SH.600478,2019-04-15 10:00:00,6.08
146,SH.600478,2019-04-15 10:15:00,6.11
147,SH.600478,2019-04-15 10:30:00,6.08
148,SH.600478,2019-04-15 10:45:00,6.09
149,SH.600478,2019-04-15 11:00:00,6.09
150,SH.600478,2019-04-15 11:15:00,6.09
151,SH.600478,2019-04-15 11:30:00,6.06
152,SH.600478,2019-04-15 13:15:00,6.07
153,SH.600478,2019-04-15 13:30:00,6.07
154,SH.600478,2019-04-15 13:45:00,6.06
155,SH.600478,2019-04-15 14:00:00,6.05
156,SH.600478,2019-04-15 14:15:00,6.04
157,SH.600478,2019-04-15 14:30:00,6.01
158,SH.600478,2019-04-15 14:45:00,6.02
159,SH.600478,2019-04-15 15:00:00,5.9
160,SH.600478,2019-04-16 09:45:00,5.92
161,SH.600478,2019-04-16 10:00:00,5.86
162,SH.600478,2019-04-16 10:15:00,5.82
163,SH.600478,2019-04-16 10:30:00,5.89
164,SH.600478,2019-04-16 10:45:00,5.93
165,SH.600478,2019-04-16 11:00:00,5.86
166,SH.600478,2019-04-16 11:15:00,5.87
167,SH.600478,2019-04-16 11:30:00,5.93
168,SH.600478,2019-04-16 13:15:00,5.91
169,SH.600478,2019-04-16 13:30:00,5.96
170,SH.600478,2019-04-16 13:45:00,6.01
171,SH.600478,2019-04-16 14:00:00,5.98
172,SH.600478,2019-04-16 14:15:00,6.01
173,SH.600478,2019-04-16 14:30:00,6.0
174,SH.600478,2019-04-16 14:45:00,6.03
175,SH.600478,2019-04-16 15:00:00,6.06
176,SH.600478,2019-04-17 09:45:00,6.32
177,SH.600478,2019-04-17 10:00:00,6.67
178,SH.600478,2019-04-17 10:15:00,6.67
179,SH.600478,2019-04-17 10:30:00,6.67
180,SH.600478,2019-04-17 10:45:00,6.67
181,SH.600478,2019-04-17 11:00:00,6.67
182,SH.600478,2019-04-17 11:15:00,6.67
183,SH.600478,2019-04-17 11:30:00,6.67
184,SH.600478,2019-04-17 13:15:00,6.67
185,SH.600478,2019-04-17 13:30:00,6.67
186,SH.600478,2019-04-17 13:45:00,6.67
187,SH.600478,2019-04-17 14:00:00,6.67
188,SH.600478,2019-04-17 14:15:00,6.67
189,SH.600478,2019-04-17 14:30:00,6.67
190,SH.600478,2019-04-17 14:45:00,6.67
191,SH.600478,2019-04-17 15:00:00,6.67
192,SH.600478,2019-04-18 09:45:00,7.06
193,SH.600478,2019-04-18 10:00:00,6.97
194,SH.600478,2019-04-18 10:15:00,6.86
195,SH.600478,2019-04-18 10:30:00,6.88
196,SH.600478,2019-04-18 10:45:00,6.86
197,SH.600478,2019-04-18 11:00:00,6.9
198,SH.600478,2019-04-18 11:15:00,6.88
199,SH.600478,2019-04-18 11:30:00,6.85
200,SH.600478,2019-04-18 13:15:00,6.9
201,SH.600478,2019-04-18 13:30:00,6.9
202,SH.600478,2019-04-18 13:45:00,6.9
203,SH.600478,2019-04-18 14:00:00,6.85
204,SH.600478,2019-04-18 14:15:00,6.88
205,SH.600478,2019-04-18 14:30:00,6.86
206,SH.600478,2019-04-18 14:45:00,6.74
207,SH.600478,2019-04-18 15:00:00,6.68
208,SH.600478,2019-04-19 09:45:00,6.5
209,SH.600478,2019-04-19 10:00:00,6.51
210,SH.600478,2019-04-19 10:15:00,6.48
211,SH.600478,2019-04-19 10:30:00,6.41
212,SH.600478,2019-04-19 10:45:00,6.43
213,SH.600478,2019-04-19 11:00:00,6.44
214,SH.600478,2019-04-19 11:15:00,6.52
215,SH.600478,2019-04-19 11:30:00,6.53
216,SH.600478,2019-04-19 13:15:00,6.57
217,SH.600478,2019-04-19 13:30:00,6.78
218,SH.600478,2019-04-19 13:45:00,6.81
219,SH.600478,2019-04-19 14:00:00,6.75
220,SH.600478,2019-04-19 14:15:00,6.91
221,SH.600478,2019-04-19 14:30:00,6.86
222,SH.600478,2019-04-19 14:45:00,6.84
223,SH.600478,2019-04-19 15:00:00,6.77
224,SH.600478,2019-04-22 09:45:00,7.1
225,SH.600478,2019-04-22 10:00:00,7.04
226,SH.600478,2019-04-22 10:15:00,7.04
227,SH.600478,2019-04-22 10:30:00,6.98
228,SH.600478,2019-04-22 10:45:00,7.0
229,SH.600478,2019-04-22 11:00:00,6.96
230,SH.600478,2019-04-22 11:15:00,6.96
231,SH.600478,2019-04-22 11:30:00,6.93
232,SH.600478,2019-04-22 13:15:00,6.95
233,SH.600478,2019-04-22 13:30:00,6.93
234,SH.600478,2019-04-22 13:45:00,6.9
235,SH.600478,2019-04-22 14:00:00,6.99
236,SH.600478,2019-04-22 14:15:00,7.09
237,SH.600478,2019-04-22 14:30:00,7.03
238,SH.600478,2019-04-22 14:45:00,6.93
239,SH.600478,2019-04-22 15:00:00,6.95
240,SH.600478,2019-04-23 09:45:00,6.72
241,SH.600478,2019-04-23 10:00:00,6.8
242,SH.600478,2019-04-23 10:15:00,6.73
243,SH.600478,2019-04-23 10:30:00,6.7
244,SH.600478,2019-04-23 10:45:00,6.54
245,SH.600478,2019-04-23 11:00:00,6.65
246,SH.600478,2019-04-23 11:15:00,6.74
247,SH.600478,2019-04-23 11:30:00,6.83
248,SH.600478,2019-04-23 13:15:00,6.7
249,SH.600478,2019-04-23 13:30:00,6.73
250,SH.600478,2019-04-23 13:45:00,6.76
251,SH.600478,2019-04-23 14:00:00,6.73
252,SH.600478,2019-04-23 14:15:00,6.68
253,SH.600478,2019-04-23 14:30:00,6.61
254,SH.600478,2019-04-23 14:45:00,6.56
255,SH.600478,2019-04-23 15:00:00,6.57
256,SH.600478,2019-04-24 09:45:00,7.02
257,SH.600478,2019-04-24 10:00:00,7.23
258,SH.600478,2019-04-24 10:15:00,7.23
259,SH.600478,2019-04-24 10:30:00,7.23
260,SH.600478,2019-04-24 10:45:00,7.23
261,SH.600478,2019-04-24 11:00:00,7.23
262,SH.600478,2019-04-24 11:15:00,7.23
263,SH.600478,2019-04-24 11:30:00,7.23
264,SH.600478,2019-04-24 13:15:00,7.23
265,SH.600478,2019-04-24 13:30:00,7.23
266,SH.600478,2019-04-24 13:45:00,7.23
267,SH.600478,2019-04-24 14:00:00,7.23
268,SH.600478,2019-04-24 14:15:00,7.23
269,SH.600478,2019-04-24 14:30:00,7.23
270,SH.600478,2019-04-24 14:45:00,7.23
271,SH.600478,2019-04-24 15:00:00,7.23
272,SH.600478,2019-04-25 09:45:00,7.41
273,SH.600478,2019-04-25 10:00:00,7.68
274,SH.600478,2019-04-25 10:15:00,7.65
275,SH.600478,2019-04-25 10:30:00,7.57
276,SH.600478,2019-04-25 10:45:00,7.49
277,SH.600478,2019-04-25 11:00:00,7.42
278,SH.600478,2019-04-25 11:15:00,7.56
279,SH.600478,2019-04-25 11:30:00,7.41
280,SH.600478,2019-04-25 13:15:00,7.39
281,SH.600478,2019-04-25 13:30:00,7.38
282,SH.600478,2019-04-25 13:45:00,7.35
283,SH.600478,2019-04-25 14:00:00,7.38
284,SH.600478,2019-04-25 14:15:00,7.34
285,SH.600478,2019-04-25 14:30:00,7.39
286,SH.600478,2019-04-25 14:45:00,7.29
287,SH.600478,2019-04-25 15:00:00,7.1
288,SH.600478,2019-04-26 09:45:00,6.94
289,SH.600478,2019-04-26 10:00:00,7.2
290,SH.600478,2019-04-26 10:15:00,7.35
291,SH.600478,2019-04-26 10:30:00,7.31
292,SH.600478,2019-04-26 10:45:00,7.19
293,SH.600478,2019-04-26 11:00:00,7.22
294,SH.600478,2019-04-26 11:15:00,7.22
295,SH.600478,2019-04-26 11:30:00,7.25
296,SH.600478,2019-04-26 13:15:00,7.35
297,SH.600478,2019-04-26 13:30:00,7.38
298,SH.600478,2019-04-26 13:45:00,7.79
299,SH.600478,2019-04-26 14:00:00,7.65
300,SH.600478,2019-04-26 14:15:00,7.63
301,SH.600478,2019-04-26 14:30:00,7.66
302,SH.600478,2019-04-26 14:45:00,7.78
303,SH.600478,2019-04-26 15:00:00,7.67
304,SH.600478,2019-04-29 09:45:00,7.03
305,SH.600478,2019-04-29 10:00:00,7.23
306,SH.600478,2019-04-29 10:15:00,7.09
307,SH.600478,2019-04-29 10:30:00,7.13
308,SH.600478,2019-04-29 10:45:00,7.12
309,SH.600478,2019-04-29 11:00:00,7.16
310,SH.600478,2019-04-29 11:15:00,7.31
311,SH.600478,2019-04-29 11:30:00,7.28
312,SH.600478,2019-04-29 13:15:00,7.15
313,SH.600478,2019-04-29 13:30:00,7.26
314,SH.600478,2019-04-29 13:45:00,6.99
315,SH.600478,2019-04-29 14:00:00,6.9
316,SH.600478,2019-04-29 14:15:00,6.91
317,SH.600478,2019-04-29 14:30:00,6.9
318,SH.600478,2019-04-29 14:45:00,6.9
319,SH.600478,2019-04-29 15:00:00,6.9
320,SH.600478,2019-04-30 09:45:00,6.52
321,SH.600478,2019-04-30 10:00:00,6.38
322,SH.600478,2019-04-30 10:15:00,6.42
323,SH.600478,2019-04-30 10:30:00,6.41
324,SH.600478,2019-04-30 10:45:00,6.38
325,SH.600478,2019-04-30 11:00:00,6.39
326,SH.600478,2019-04-30 11:15:00,6.36
327,SH.600478,2019-04-30 11:30:00,6.31
328,SH.600478,2019-04-30 13:15:00,6.25
329,SH.600478,2019-04-30 13:30:00,6.32
330,SH.600478,2019-04-30 13:45:00,6.34
331,SH.600478,2019-04-30 14:00:00,6.22
332,SH.600478,2019-04-30 14:15:00,6.21
333,SH.600478,2019-04-30 14:30:00,6.31
334,SH.600478,2019-04-30 14:45:00,6.21
335,SH.600478,2019-04-30 15:00:00,6.21
336,SH.600478,2019-05-06 09:45:00,5.77
337,SH.600478,2019-05-06 10:00:00,5.8
338,SH.600478,2019-05-06 10:15:00,5.77
339,SH.600478,2019-05-06 10:30:00,5.66
340,SH.600478,2019-05-06 10:45:00,5.68
341,SH.600478,2019-05-06 11:00:00,5.59
342,SH.600478,2019-05-06 11:15:00,5.59
343,SH.600478,2019-05-06 11:30:00,5.59
344,SH.600478,2019-05-06 13:15:00,5.59
345,SH.600478,2019-05-06 13:30:00,5.59
346,SH.600478,2019-05-06 13:45:00,5.59
347,SH.600478,2019-05-06 14:00:00,5.59
348,SH.600478,2019-05-06 14:15:00,5.59
349,SH.600478,2019-05-06 14:30:00,5.59
350,SH.600478,2019-05-06 14:45:00,5.59
351,SH.600478,2019-05-06 15:00:00,5.59
352,SH.600478,2019-05-07 09:45:00,5.66
353,SH.600478,2019-05-07 10:00:00,5.64
354,SH.600478,2019-05-07 10:15:00,5.76
355,SH.600478,2019-05-07 10:30:00,5.74
356,SH.600478,2019-05-07 10:45:00,5.64
357,SH.600478,2019-05-07 11:00:00,5.68
358,SH.600478,2019-05-07 11:15:00,5.69
359,SH.600478,2019-05-07 11:30:00,5.62
360,SH.600478,2019-05-07 13:15:00,5.43
361,SH.600478,2019-05-07 13:30:00,5.38
362,SH.600478,2019-05-07 13:45:00,5.53
363,SH.600478,2019-05-07 14:00:00,5.42
364,SH.600478,2019-05-07 14:15:00,5.42
365,SH.600478,2019-05-07 14:30:00,5.53
366,SH.600478,2019-05-07 14:45:00,5.52
367,SH.600478,2019-05-07 15:00:00,5.57
368,SH.600478,2019-05-08 09:45:00,5.36
369,SH.600478,2019-05-08 10:00:00,5.36
370,SH.600478,2019-05-08 10:15:00,5.4
371,SH.600478,2019-05-08 10:30:00,5.51
372,SH.600478,2019-05-08 10:45:00,5.53
373,SH.600478,2019-05-08 11:00:00,5.45
374,SH.600478,2019-05-08 11:15:00,5.52
375,SH.600478,2019-05-08 11:30:00,5.7
376,SH.600478,2019-05-08 13:15:00,5.64
377,SH.600478,2019-05-08 13:30:00,5.63
378,SH.600478,2019-05-08 13:45:00,5.61
379,SH.600478,2019-05-08 14:00:00,5.59
380,SH.600478,2019-05-08 14:15:00,5.55
381,SH.600478,2019-05-08 14:30:00,5.47
382,SH.600478,2019-05-08 14:45:00,5.51
383,SH.600478,2019-05-08 15:00:00,5.48
384,SH.600478,2019-05-09 09:45:00,5.46
385,SH.600478,2019-05-09 10:00:00,5.49
386,SH.600478,2019-05-09 10:15:00,5.56
387,SH.600478,2019-05-09 10:30:00,5.45
388,SH.600478,2019-05-09 10:45:00,5.46
389,SH.600478,2019-05-09 11:00:00,5.4
390,SH.600478,2019-05-09 11:15:00,5.43
391,SH.600478,2019-05-09 11:30:00,5.44
392,SH.600478,2019-05-09 13:15:00,5.5
393,SH.600478,2019-05-09 13:30:00,5.48
394,SH.600478,2019-05-09 13:45:00,5.47
395,SH.600478,2019-05-09 14:00:00,5.46
396,SH.600478,2019-05-09 14:15:00,5.42
397,SH.600478,2019-05-09 14:30:00,5.39
398,SH.600478,2019-05-09 14:45:00,5.31
399,SH.600478,2019-05-09 15:00:00,5.33
400,SH.600478,2019-05-10 09:45:00,5.56
401,SH.600478,2019-05-10 10:00:00,5.55
402,SH.600478,2019-05-10 10:15:00,5.5
403,SH.600478,2019-05-10 10:30:00,5.47
404,SH.600478,2019-05-10 10:45:00,5.48
405,SH.600478,2019-05-10 11:00:00,5.41
406,SH.600478,2019-05-10 11:15:00,5.41
407,SH.600478,2019-05-10 11:30:00,5.43
408,SH.600478,2019-05-10 13:15:00,5.41
409,SH.600478,2019-05-10 13:30:00,5.42
410,SH.600478,2019-05-10 13:45:00,5.47
411,SH.600478,2019-05-10 14:00:00,5.48
412,SH.600478,2019-05-10 14:15:00,5.57
413,SH.600478,2019-05-10 14:30:00,5.54
414,SH.600478,2019-05-10 14:45:00,5.51
415,SH.600478,2019-05-10 15:00:00,5.54
416,SH.600478,2019-05-13 09:45:00,5.47
417,SH.600478,2019-05-13 10:00:00,5.44
418,SH.600478,2019-05-13 10:15:00,5.42
419,SH.600478,2019-05-13 10:30:00,5.41
420,SH.600478,2019-05-13 10:45:00,5.39
421,SH.600478,2019-05-13 11:00:00,5.38
422,SH.600478,2019-05-13 11:15:00,5.36
423,SH.600478,2019-05-13 11:30:00,5.37
424,SH.600478,2019-05-13 13:15:00,5.37
425,SH.600478,2019-05-13 13:30:00,5.34
426,SH.600478,2019-05-13 13:45:00,5.34
427,SH.600478,2019-05-13 14:00:00,5.31
428,SH.600478,2019-05-13 14:15:00,5.29
429,SH.600478,2019-05-13 14:30:00,5.27
430,SH.600478,2019-05-13 14:45:00,5.29
431,SH.600478,2019-05-13 15:00:00,5.31
432,SH.600478,2019-05-14 09:45:00,5.3
433,SH.600478,2019-05-14 10:00:00,5.33
434,SH.600478,2019-05-14 10:15:00,5.31
435,SH.600478,2019-05-14 10:30:00,5.4
436,SH.600478,2019-05-14 10:45:00,5.34
437,SH.600478,2019-05-14 11:00:00,5.32
438,SH.600478,2019-05-14 11:15:00,5.3
439,SH.600478,2019-05-14 11:30:00,5.3
440,SH.600478,2019-05-14 13:15:00,5.33
441,SH.600478,2019-05-14 13:30:00,5.33
442,SH.600478,2019-05-14 13:45:00,5.35
443,SH.600478,2019-05-14 14:00:00,5.38
444,SH.600478,2019-05-14 14:15:00,5.35
445,SH.600478,2019-05-14 14:30:00,5.33
446,SH.600478,2019-05-14 14:45:00,5.3
447,SH.600478,2019-05-14 15:00:00,5.36
448,SH.600478,2019-05-15 09:45:00,5.49
449,SH.600478,2019-05-15 10:00:00,5.49
450,SH.600478,2019-05-15 10:15:00,5.47
451,SH.600478,2019-05-15 10:30:00,5.47
452,SH.600478,2019-05-15 10:45:00,5.44
453,SH.600478,2019-05-15 11:00:00,5.49
454,SH.600478,2019-05-15 11:15:00,5.47
455,SH.600478,2019-05-15 11:30:00,5.47
456,SH.600478,2019-05-15 13:15:00,5.49
457,SH.600478,2019-05-15 13:30:00,5.48
458,SH.600478,2019-05-15 13:45:00,5.54
459,SH.600478,2019-05-15 14:00:00,5.52
460,SH.600478,2019-05-15 14:15:00,5.52
461,SH.600478,2019-05-15 14:30:00,5.53
462,SH.600478,2019-05-15 14:45:00,5.56
463,SH.600478,2019-05-15 15:00:00,5.59
464,SH.600478,2019-05-16 09:45:00,5.52
465,SH.600478,2019-05-16 10:00:00,6.04
466,SH.600478,2019-05-16 10:15:00,5.97
467,SH.600478,2019-05-16 10:30:00,5.95
468,SH.600478,2019-05-16 10:45:00,5.93
469,SH.600478,2019-05-16 11:00:00,5.85
470,SH.600478,2019-05-16 11:15:00,5.85
471,SH.600478,2019-05-16 11:30:00,5.88
472,SH.600478,2019-05-16 13:15:00,5.92
473,SH.600478,2019-05-16 13:30:00,5.88
474,SH.600478,2019-05-16 13:45:00,5.87
475,SH.600478,2019-05-16 14:00:00,5.9
476,SH.600478,2019-05-16 14:15:00,5.8
477,SH.600478,2019-05-16 14:30:00,5.78
478,SH.600478,2019-05-16 14:45:00,5.8
479,SH.600478,2019-05-16 15:00:00,5.84
480,SH.600478,2019-05-17 09:45:00,5.68
481,SH.600478,2019-05-17 10:00:00,5.64
482,SH.600478,2019-05-17 10:15:00,5.6
483,SH.600478,2019-05-17 10:30:00,5.63
484,SH.600478,2019-05-17 10:45:00,5.63
485,SH.600478,2019-05-17 11:00:00,5.58
486,SH.600478,2019-05-17 11:15:00,5.58
487,SH.600478,2019-05-17 11:30:00,5.6
488,SH.600478,2019-05-17 13:15:00,5.6
489,SH.600478,2019-05-17 13:30:00,5.57
490,SH.600478,2019-05-17 13:45:00,5.49
491,SH.600478,2019-05-17 14:00:00,5.46
492,SH.600478,2019-05-17 14:15:00,5.48
493,SH.600478,2019-05-17 14:30:00,5.46
494,SH.600478,2019-05-17 14:45:00,5.45
495,SH.600478,2019-05-17 15:00:00,5.43
496,SH.600478,2019-05-20 09:45:00,5.3
497,SH.600478,2019-05-20 10:00:00,5.22
498,SH.600478,2019-05-20 10:15:00,5.29
499,SH.600478,2019-05-20 10:30:00,5.33
500,SH.600478,2019-05-20 10:45:00,5.35
501,SH.600478,2019-05-20 11:00:00,5.38
502,SH.600478,2019-05-20 11:15:00,5.37
503,SH.600478,2019-05-20 11:30:00,5.35
504,SH.600478,2019-05-20 13:15:00,5.32
505,SH.600478,2019-05-20 13:30:00,5.3
506,SH.600478,2019-05-20 13:45:00,5.33
507,SH.600478,2019-05-20 14:00:00,5.31
508,SH.600478,2019-05-20 14:15:00,5.36
509,SH.600478,2019-05-20 14:30:00,5.35
510,SH.600478,2019-05-20 14:45:00,5.52
511,SH.600478,2019-05-20 15:00:00,5.53
512,SH.600478,2019-05-21 09:45:00,5.79
513,SH.600478,2019-05-21 10:00:00,5.74
514,SH.600478,2019-05-21 10:15:00,5.68
515,SH.600478,2019-05-21 10:30:00,5.74
516,SH.600478,2019-05-21 10:45:00,5.75
517,SH.600478,2019-05-21 11:00:00,5.79
518,SH.600478,2019-05-21 11:15:00,5.77
519,SH.600478,2019-05-21 11:30:00,5.85
520,SH.600478,2019-05-21 13:15:00,5.98
521,SH.600478,2019-05-21 13:30:00,5.93
522,SH.600478,2019-05-21 13:45:00,5.91
523,SH.600478,2019-05-21 14:00:00,5.94
524,SH.600478,2019-05-21 14:15:00,5.87
525,SH.600478,2019-05-21 14:30:00,5.87
526,SH.600478,2019-05-21 14:45:00,5.88
527,SH.600478,2019-05-21 15:00:00,5.91
528,SH.600478,2019-05-22 09:45:00,5.77
529,SH.600478,2019-05-22 10:00:00,5.74
530,SH.600478,2019-05-22 10:15:00,5.75
531,SH.600478,2019-05-22 10:30:00,5.73
532,SH.600478,2019-05-22 10:45:00,5.69
533,SH.600478,2019-05-22 11:00:00,5.7
534,SH.600478,2019-05-22 11:15:00,5.72
535,SH.600478,2019-05-22 11:30:00,5.7
536,SH.600478,2019-05-22 13:15:00,5.69
537,SH.600478,2019-05-22 13:30:00,5.68
538,SH.600478,2019-05-22 13:45:00,5.66
539,SH.600478,2019-05-22 14:00:00,5.7
540,SH.600478,2019-05-22 14:15:00,5.68
541,SH.600478,2019-05-22 14:30:00,5.68
542,SH.600478,2019-05-22 14:45:00,5.71
543,SH.600478,2019-05-22 15:00:00,5.68
544,SH.600478,2019-05-23 09:45:00,5.62
545,SH.600478,2019-05-23 10:00:00,5.66
546,SH.600478,2019-05-23 10:15:00,5.7
547,SH.600478,2019-05-23 10:30:00,5.67
548,SH.600478,2019-05-23 10:45:00,5.64
549,SH.600478,2019-05-23 11:00:00,5.64
550,SH.600478,2019-05-23 11:15:00,5.66
551,SH.600478,2019-05-23 11:30:00,5.64
552,SH.600478,2019-05-23 13:15:00,5.59
553,SH.600478,2019-05-23 13:30:00,5.54
554,SH.600478,2019-05-23 13:45:00,5.51
555,SH.600478,2019-05-23 14:00:00,5.5
556,SH.600478,2019-05-23 14:15:00,5.46
557,SH.600478,2019-05-23 14:30:00,5.47
558,SH.600478,2019-05-23 14:45:00,5.43
