,code,time_key,close
0,SH.600478,2019-04-01 10:00:00,6.02
1,SH.600478,2019-04-01 10:30:00,5.98
2,SH.600478,2019-04-01 11:00:00,6.0
3,SH.600478,2019-04-01 11:30:00,6.01
4,SH.600478,2019-04-01 13:30:00,6.01
5,SH.600478,2019-04-01 14:00:00,5.99
6,SH.600478,2019-04-01 14:30:00,5.98
7,SH.600478,2019-04-01 15:00:00,6.02
8,SH.600478,2019-04-02 10:00:00,5.98
9,SH.600478,2019-04-02 10:30:00,5.97
10,SH.600478,2019-04-02 11:00:00,6.1
11,SH.600478,2019-04-02 11:30:00,6.18
12,SH.600478,2019-04-02 13:30:00,6.14
13,SH.600478,2019-04-02 14:00:00,6.1
14,SH.600478,2019-04-02 14:30:00,6.14
15,SH.600478,2019-04-02 15:00:00,6.1
16,SH.600478,2019-04-03 10:00:00,6.02
17,SH.600478,2019-04-03 10:30:00,6.03
18,SH.600478,2019-04-03 11:00:00,6.02
19,SH.600478,2019-04-03 11:30:00,6.01
20,SH.600478,2019-04-03 13:30:00,6.07
21,SH.600478,2019-04-03 14:00:00,6.09
22,SH.600478,2019-04-03 14:30:00,6.13
23,SH.600478,2019-04-03 15:00:00,6.1
24,SH.600478,2019-04-04 10:00:00,6.2
25,SH.600478,2019-04-04 10:30:00,6.23
26,SH.600478,2019-04-04 11:00:00,6.13
27,SH.600478,2019-04-04 11:30:00,6.2
28,SH.600478,2019-04-04 13:30:00,6.39
29,SH.600478,2019-04-04 14:00:00,6.37
30,SH.600478,2019-04-04 14:30:00,6.4
31,SH.600478,2019-04-04 15:00:00,6.35
32,SH.600478,2019-04-08 10:00:00,6.29
33,SH.600478,2019-04-08 10:30:00,6.28
34,SH.600478,2019-04-08 11:00:00,6.25
35,SH.600478,2019-04-08 11:30:00,6.21
36,SH.600478,2019-04-08 13:30:00,6.09
37,SH.600478,2019-04-08 14:00:00,6.12
38,SH.600478,2019-04-08 14:30:00,6.21
39,SH.600478,2019-04-08 15:00:00,6.24
40,SH.600478,2019-04-09 10:00:00,6.12
41,SH.600478,2019-04-09 10:30:00,6.07
42,SH.600478,2019-04-09 11:00:00,6.11
43,SH.600478,2019-04-09 11:30:00,6.1
44,SH.600478,2019-04-09 13:30:00,6.07
45,SH.600478,2019-04-09 14:00:00,6.1
46,SH.600478,2019-04-09 14:30:00,6.1
47,SH.600478,2019-04-09 15:00:00,6.12
48,SH.600478,2019-04-10 10:00:00,5.93
49,SH.600478,2019-04-10 10:30:00,6.0
50,SH.600478,2019-04-10 11:00:00,6.05
51,SH.600478,2019-04-10 11:30:00,6.08
52,SH.600478,2019-04-10 13:30:00,6.09
53,SH.600478,2019-04-10 14:00:00,6.06
54,SH.600478,2019-04-10 14:30:00,6.06
55,SH.600478,2019-04-10 15:00:00,6.03
56,SH.600478,2019-04-11 10:00:00,6.05
57,SH.600478,2019-04-11 10:30:00,6.02
58,SH.600478,2019-04-11 11:00:00,6.04
59,SH.600478,2019-04-11 11:30:00,5.96
60,SH.600478,2019-04-11 13:30:00,5.99
61,SH.600478,2019-04-11 14:00:00,6.0
62,SH.600478,2019-04-11 14:30:00,5.98
63,SH.600478,2019-04-11 15:00:00,5.91
64,SH.600478,2019-04-12 10:00:00,6.02
65,SH.600478,2019-04-12 10:30:00,6.11
66,SH.600478,2019-04-12 11:00:00,6.07
67,SH.600478,2019-04-12 11:30:00,6.07
68,SH.600478,2019-04-12 13:30:00,6.08
69,SH.600478,2019-04-12 14:00:00,6.02
70,SH.600478,2019-04-12 14:30:00,6.02
71,SH.600478,2019-04-12 15:00:00,6.1
72,SH.600478,2019-04-15 10:00:00,6.08
73,SH.600478,2019-04-15 10:30:00,6.08
74,SH.600478,2019-04-15 11:00:00,6.09
75,SH.600478,2019-04-15 11:30:00,6.06
76,SH.600478,2019-04-15 13:30:00,6.07
77,SH.600478,2019-04-15 14:00:00,6.05
78,SH.600478,2019-04-15 14:30:00,6.01
79,SH.600478,2019-04-15 15:00:00,5.9
80,SH.600478,2019-04-16 10:00:00,5.86
81,SH.600478,2019-04-16 10:30:00,5.89
82,SH.600478,2019-04-16 11:00:00,5.86
83,SH.600478,2019-04-16 11:30:00,5.93
84,SH.600478,2019-04-16 13:30:00,5.96
85,SH.600478,2019-04-16 14:00:00,5.98
86,SH.600478,2019-04-16 14:30:00,6.0
87,SH.600478,2019-04-16 15:00:00,6.06
88,SH.600478,2019-04-17 10:00:00,6.67
89,SH.600478,2019-04-17 10:30:00,6.67
90,SH.600478,2019-04-17 11:00:00,6.67
91,SH.600478,2019-04-17 11:30:00,6.67
92,SH.600478,2019-04-17 13:30:00,6.67
93,SH.600478,2019-04-17 14:00:00,6.67
94,SH.600478,2019-04-17 14:30:00,6.67
95,SH.600478,2019-04-17 15:00:00,6.67
96,SH.600478,2019-04-18 10:00:00,6.97
97,SH.600478,2019-04-18 10:30:00,6.88
98,SH.600478,2019-04-18 11:00:00,6.9
99,SH.600478,2019-04-18 11:30:00,6.85
100,SH.600478,2019-04-18 13:30:00,6.9
101,SH.600478,2019-04-18 14:00:00,6.85
102,SH.600478,2019-04-18 14:30:00,6.86
103,SH.600478,2019-04-18 15:00:00,6.68
104,SH.600478,2019-04-19 10:00:00,6.51
105,SH.600478,2019-04-19 10:30:00,6.41
106,SH.600478,2019-04-19 11:00:00,6.44
107,SH.600478,2019-04-19 11:30:00,6.53
108,SH.600478,2019-04-19 13:30:00,6.78
109,SH.600478,2019-04-19 14:00:00,6.75
110,SH.600478,2019-04-19 14:30:00,6.86
111,SH.600478,2019-04-19 15:00:00,6.77
112,SH.600478,2019-04-22 10:00:00,7.04
113,SH.600478,2019-04-22 10:30:00,6.98
114,SH.600478,2019-04-22 11:00:00,6.96
115,SH.600478,2019-04-22 11:30:00,6.93
116,SH.600478,2019-04-22 13:30:00,6.93
117,SH.600478,2019-04-22 14:00:00,6.99
118,SH.600478,2019-04-22 14:30:00,7.03
119,SH.600478,2019-04-22 15:00:00,6.95
120,SH.600478,2019-04-23 10:00:00,6.8
121,SH.600478,2019-04-23 10:30:00,6.7
122,SH.600478,2019-04-23 11:00:00,6.65
123,SH.600478,2019-04-23 11:30:00,6.83
124,SH.600478,2019-04-23 13:30:00,6.73
125,SH.600478,2019-04-23 14:00:00,6.73
126,SH.600478,2019-04-23 14:30:00,6.61
127,SH.600478,2019-04-23 15:00:00,6.57
128,SH.600478,2019-04-24 10:00:00,7.23
129,SH.600478,2019-04-24 10:30:00,7.23
130,SH.600478,2019-04-24 11:00:00,7.23
131,SH.600478,2019-04-24 11:30:00,7.23
132,SH.600478,2019-04-24 13:30:00,7.23
133,SH.600478,2019-04-24 14:00:00,7.23
134,SH.600478,2019-04-24 14:30:00,7.23
135,SH.600478,2019-04-24 15:00:00,7.23
136,SH.600478,2019-04-25 10:00:00,7.68
137,SH.600478,2019-04-25 10:30:00,7.57
138,SH.600478,2019-04-25 11:00:00,7.42
139,SH.600478,2019-04-25 11:30:00,7.41
140,SH.600478,2019-04-25 13:30:00,7.38
141,SH.600478,2019-04-25 14:00:00,7.38
142,SH.600478,2019-04-25 14:30:00,7.39
143,SH.600478,2019-04-25 15:00:00,7.1
144,SH.600478,2019-04-26 10:00:00,7.2
145,SH.600478,2019-04-26 10:30:00,7.31
146,SH.600478,2019-04-26 11:00:00,7.22
147,SH.600478,2019-04-26 11:30:00,7.25
148,SH.600478,2019-04-26 13:30:00,7.38
149,SH.600478,2019-04-26 14:00:00,7.65
150,SH.600478,2019-04-26 14:30:00,7.66
151,SH.600478,2019-04-26 15:00:00,7.67
152,SH.600478,2019-04-29 10:00:00,7.23
153,SH.600478,2019-04-29 10:30:00,7.13
154,SH.600478,2019-04-29 11:00:00,7.16
155,SH.600478,2019-04-29 11:30:00,7.28
156,SH.600478,2019-04-29 13:30:00,7.26
157,SH.600478,2019-04-29 14:00:00,6.9
158,SH.600478,2019-04-29 14:30:00,6.9
159,SH.600478,2019-04-29 15:00:00,6.9
160,SH.600478,2019-04-30 10:00:00,6.38
161,SH.600478,2019-04-30 10:30:00,6.41
162,SH.600478,2019-04-30 11:00:00,6.39
163,SH.600478,2019-04-30 11:30:00,6.31
164,SH.600478,2019-04-30 13:30:00,6.32
165,SH.600478,2019-04-30 14:00:00,6.22
166,SH.600478,2019-04-30 14:30:00,6.31
167,SH.600478,2019-04-30 15:00:00,6.21
168,SH.600478,2019-05-06 10:00:00,5.8
169,SH.600478,2019-05-06 10:30:00,5.66
170,SH.600478,2019-05-06 11:00:00,5.59
171,SH.600478,2019-05-06 11:30:00,5.59
172,SH.600478,2019-05-06 13:30:00,5.59
173,SH.600478,2019-05-06 14:00:00,5.59
174,SH.600478,2019-05-06 14:30:00,5.59
175,SH.600478,2019-05-06 15:00:00,5.59
176,SH.600478,2019-05-07 10:00:00,5.64
177,SH.600478,2019-05-07 10:30:00,5.74
178,SH.600478,2019-05-07 11:00:00,5.68
179,SH.600478,2019-05-07 11:30:00,5.62
180,SH.600478,2019-05-07 13:30:00,5.38
181,SH.600478,2019-05-07 14:00:00,5.42
182,SH.600478,2019-05-07 14:30:00,5.53
183,SH.600478,2019-05-07 15:00:00,5.57
184,SH.600478,2019-05-08 10:00:00,5.36
185,SH.600478,2019-05-08 10:30:00,5.51
186,SH.600478,2019-05-08 11:00:00,5.45
187,SH.600478,2019-05-08 11:30:00,5.7
188,SH.600478,2019-05-08 13:30:00,5.63
189,SH.600478,2019-05-08 14:00:00,5.59
190,SH.600478,2019-05-08 14:30:00,5.47
191,SH.600478,2019-05-08 15:00:00,5.48
192,SH.600478,2019-05-09 10:00:00,5.49
193,SH.600478,2019-05-09 10:30:00,5.45
194,SH.600478,2019-05-09 11:00:00,5.4
195,SH.600478,2019-05-09 11:30:00,5.44
196,SH.600478,2019-05-09 13:30:00,5.48
197,SH.600478,2019-05-09 14:00:00,5.46
198,SH.600478,2019-05-09 14:30:00,5.39
199,SH.600478,2019-05-09 15:00:00,5.33
200,SH.600478,2019-05-10 10:00:00,5.55
201,SH.600478,2019-05-10 10:30:00,5.47
202,SH.600478,2019-05-10 11:00:00,5.41
203,SH.600478,2019-05-10 11:30:00,5.43
204,SH.600478,2019-05-10 13:30:00,5.42
205,SH.600478,2019-05-10 14:00:00,5.48
206,SH.600478,2019-05-10 14:30:00,5.54
207,SH.600478,2019-05-10 15:00:00,5.54
208,SH.600478,2019-05-13 10:00:00,5.44
209,SH.600478,2019-05-13 10:30:00,5.41
210,SH.600478,2019-05-13 11:00:00,5.38
211,SH.600478,2019-05-13 11:30:00,5.37
212,SH.600478,2019-05-13 13:30:00,5.34
